duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.2218242027933286,-1.511882386078524,3.0553476750116197,0.4650965667654115,-0.5923672942126278,-0.215943078662561,-0.5585076809029996,-0.5380317476357175,0.0190312838315724,-1.8219829992435836,0.2315948069198879,-0.3428049053885218,-0.2910042963681745,1.1744693382321405,-2.050394014863189,-1.035639691302349,-0.0090633886830855,-0.5260519136199555,-0.1077846483688094,1.384716626566304,0.0,0.417,0.0,0.022,0.0974,0.0,1.0,1.4026433189412235,-0.4186388327172959,1.0,-0.4621189579279323,0.0,0.0,-1.8219750080024548,-0.8757813543575459,0.5161691920070278,1,-0.5174575018132181,0.417,class_93,2.6344559016086286
0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.2218242027933286,1.3301703469096244,0.7471174468464961,-0.0888150054132629,0.2604518807960395,1.083433379074456,-0.482844927369548,-0.7981658141172647,-0.2933964897135592,0.0635564458442642,1.0961933371489678,-0.2352019322565797,-0.3018334195320714,2.232929031188373,-0.0791040224640331,0.6184241062611606,-0.009369441769513,0.1711716805935958,-0.7757928102365876,0.3960632288163974,0.0,0.807,1.0,0.0177,0.101,-0.8660254037844386,0.5000000000000001,1.6107703576678791,0.2997463163805794,1.0,1.5475219844472723,0.0,0.0,0.0635561670848662,0.4346677012484835,0.08521603888149798,1,0.3526485483645442,0.807,class_93,2.679289177591781
0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.2218242027933286,-1.4837432501083443,3.752625556436501,-0.4296836652155242,0.7905827193149408,0.4636695812525308,-0.3513808931051759,-0.6986231828971582,1.3535993041601595,0.5953102590976104,-0.20695529358151,1.466782355334697,-0.3060026869697024,-0.1244848266771666,0.476832886316771,0.5626181032073995,-0.009394363493636,1.333943406467856,1.562235756300636,0.7256143613996996,0.0,0.797,1.0,0.000745,0.0546,0.0,1.0,1.2455225339827305,-0.96096739905521,1.0,0.3595073664808806,0.0,0.0,0.5953076480590723,-0.19394220780874988,0.13532564677175918,1,-0.7882852127957003,0.797,class_93,2.813789005541238
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2218242027933286,0.2046049081024369,-0.4069976672360655,-0.3870750827402415,1.228516890265338,0.147723262760699,0.0042340485020463,0.4213066015852487,1.2108853829111492,0.0620219953449449,0.4648029886134675,1.637574316440932,-0.3059892877946932,1.4800857925460005,-0.0807082566904876,-0.903516358180784,-0.0091036862933157,0.6864328989554428,-0.7757928102365876,-1.2516924341001134,0.0,0.46,1.0,0.000141,0.061,1.2246467991473532e-16,-1.0,1.7566301526631714,0.8032056997271925,1.0,-0.0610561256681896,0.0,0.0,0.0620217233156667,0.7843082766587229,0.2654557539017076,1,0.1970666718426925,0.46,class_93,1.6481238299792782
0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.2218242027933286,1.5834225706412417,-0.2386892130990253,-0.4722922476908068,0.6004270924549006,0.2620524843672461,-0.3807002100993883,-0.5019437846556185,0.0768882789325227,-0.0061609790161268,-0.1791526983311462,0.208423120855589,-0.3062775686395098,-1.1367536618885892,-0.1519920557964389,-0.0562770038963061,-0.0093262625133915,0.2255460265415104,1.2282316753667468,1.384716626566304,0.0,0.673,0.0,5.29e-05,0.304,-0.5000000000000004,0.8660254037844384,1.6018088852696093,0.2688143013749623,1.0,0.0818975689012978,0.0,0.0,-0.0061609519939927,-1.3009661781929502,0.6297064574133288,1,0.1740175049505663,0.673,class_93,2.320622969726563
0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.2218242027933286,1.0487789872078277,-0.5512620564963857,-0.4722922476908068,0.2258781304578502,0.756948888851934,-0.5537787588071589,-0.908534834231401,0.632315431901646,-0.6382545118771552,0.4120389663423054,0.486787772831158,-0.3063176392357594,2.29184719769082,-0.8128319331245524,0.5720077329071609,-0.0093809689786765,0.7563724769523829,0.2262194325650796,0.0665120962330952,0.0,0.799,1.0,0.0,0.15,-1.0,-1.8369701987210294e-16,1.5855071762088777,0.2125462366112848,1.0,0.8405515841047849,0.0,0.0,-0.638251712484566,0.45668524181541814,0.8044686043105144,1,0.0357225035978093,0.799,class_93,1.9619567618613445
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2218242027933286,-0.3581778113011568,0.6028530575861758,0.6781394791418248,-0.3157772915071141,0.3797618742647692,-0.5443209146154774,-0.8673344098291211,-0.4746817410298704,0.7942217444768024,-0.0418640538713135,-0.5575263354506862,-0.3052122584784644,1.0286417078783656,0.6847904665852568,0.0499412828853017,-0.0093354672011789,-0.2703634505187003,-0.4417887293026986,0.3960632288163974,0.0,0.695,1.0,0.00815,0.146,0.8660254037844387,-0.4999999999999998,1.5879759091347685,0.2210674796073857,1.0,0.2396173911572356,0.0,0.0,0.7942182610099027,-0.9808471257509302,0.7162700180002596,1,-0.0046135384634114,0.695,class_93,1.5136240020298213
0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-2.0896691513416523,1.3301703469096244,-0.3108214077291854,-0.4296836652155242,-0.8401458383029842,0.1618404362112465,-0.54810405229215,-0.017763614672623,-1.2075370123085742,0.5630867986118983,0.6914555261157281,-1.12244699143715,-0.3047978257828228,-0.6715183619507518,0.4431439675612186,-1.0658293259519065,-0.0090079816820529,-1.3968080694864096,1.562235756300636,1.714267759149606,0.0,0.407,1.0,0.000961,0.11,-0.8660254037844386,0.5000000000000001,1.7495476204187457,0.7787591597027378,1.0,-0.0439037914275692,0.0,0.0,0.563084328905877,-0.6467486575476257,0.737940345639486,1,-0.1890068736004201,0.407,class_93,2.1412898657939534
0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.2218242027933286,1.3020312109394447,0.2902802141888154,-0.2166407528391109,0.3584108400875757,-0.9671357729747948,-0.280447061667565,1.218249117395769,-1.0686802240662936,-0.4594243134673196,-1.5093361987418337,-0.8391463306565602,-0.2947466480743169,0.2521816618343515,-0.6258688964283668,-0.5904983143709315,-0.0092993100539385,-0.8106048771954105,0.2262194325650796,-0.9221413015168112,0.0,0.547,0.0,0.00314,0.0604,-0.8660254037844386,0.5000000000000001,1.7887911793222586,0.9142148414176812,1.0,-1.1137963516110354,0.0,0.0,-0.4594222984263061,0.5798555901035625,0.897011634381436,1,-0.5577935438744389,0.547,class_93,2.544789349642324
0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,-0.3870750827402415,0.2201158387348187,0.6811933524482915,-0.3863749166143972,-0.9268494754438013,-0.7176811204538617,1.5294236793681992,0.1915605977826139,-0.5851437589487156,-0.3017157545078315,0.3236847897954724,1.4534279089997184,0.6939361768239685,-0.0093971161411158,-0.0863752314867194,0.8942275944328577,0.3960632288163974,0.0,0.822,1.0,0.134,0.147,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7055542683274849,0.0,0.0,1.529416971296052,0.04657284486052606,0.17826737195454245,1,-0.1486708315391993,0.822,class_93,2.320622969726563
0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.2218242027933286,1.3020312109394447,0.1460158249284952,-0.3870750827402415,1.2054677233732118,0.7724578963046482,0.4099755643251804,-0.7599727199633266,0.7403151560900867,0.0934448729614462,0.4891876929703,1.1438523068884412,-0.3063176392357594,0.3236847897954724,-0.04785632970526,0.477017498468796,-0.0093692924780163,0.9792840982286712,-0.7757928102365876,0.0665120962330952,0.0,0.78,0.0,0.0,0.081,-0.8660254037844386,0.5000000000000001,1.482914288890366,-0.1415702064208309,1.0,0.8692784306752311,0.0,0.0,0.0934444631110182,0.37337828556134284,0.770911583976282,1,1.2342791819883696,0.78,class_93,2.45512279767602
0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.2218242027933286,-0.1049255875695396,0.1460158249284952,-0.4722922476908068,1.1881808482041172,0.9108459628057904,-0.3655676593926981,-0.8850776582943366,0.3738875204507342,-0.2694193125080913,0.8513536090320895,0.7631386543433291,-0.3063176392357594,0.3236847897954724,-0.4272228496047385,0.2971711444945589,-0.0093384370292705,0.6637587888165687,1.2282316753667468,0.0665120962330952,0.0,0.742,0.0,0.0,0.0754,0.4999999999999999,-0.8660254037844387,1.3229284854980707,-0.6937878612084104,1.0,1.1445016890725392,0.0,0.0,-0.2694181308314829,0.7518570915796053,0.19650103298702382,1,0.8078695944840354,0.742,class_93,2.499956073659172
0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2218242027933286,1.5834225706412417,-0.3108214077291854,-0.3444665002649589,0.8482056365452563,0.6861641881703153,-0.3239531449492997,-0.5650977198707917,0.4433159145718747,0.3954314027514561,0.2585729062918684,0.6579734033512898,-0.3063176392357594,2.6409918880756886,0.2678639409924769,0.577750904471093,-0.0093850184442217,0.7538180956951496,1.562235756300636,0.0665120962330952,0.0,0.8,0.0,0.0,0.359,-0.5000000000000004,0.8660254037844384,1.5098385472113456,-0.0486366431192861,1.0,0.7141547374454877,0.0,0.0,0.3954296683841813,0.16577429071839164,0.27427920419443763,1,1.1997054316501805,0.8,class_93,2.365456245709715
0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2218242027933286,-1.230491026376727,3.752625556436501,0.3798794018148462,0.5600910503936798,0.6535555058338393,-0.4393388440878134,-0.7503492631686335,0.0113170178181123,-0.0043930251799538,0.4395189789066608,0.1339994134539185,-0.3063176392357594,-0.1244848266771666,-0.1501436989703058,0.1005055023688074,-0.0093271345620623,0.2353900093823251,1.2282316753667468,0.3960632288163974,0.0,0.705,0.0,0.0,0.118,0.4999999999999999,0.8660254037844387,1.66539597651281,0.4882957407060677,1.0,0.658357915099007,0.0,0.0,-0.0043930059120883,-0.13738860701024602,0.46965525953817666,1,1.2630906406035274,0.705,class_93,2.230956417760258
0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.2218242027933286,-0.0767864515993599,-0.5031739267429457,-0.5149008301660896,0.6522877179621844,0.2483329777744605,-0.3428688333326626,-0.5831417013608413,0.8097435502112271,-0.2039716629501547,-0.2930397728373929,0.8829403322623216,-0.3063176392357594,1.0218333864158606,-0.3587987723807288,0.0606527536593013,-0.0093443195815409,0.7614686660393813,1.2282316753667468,0.0665120962330952,1.0,0.697,1.0,0.0,0.661,0.4999999999999999,-0.8660254037844387,1.3893978735725212,-0.4643576941601868,1.0,0.0642389835004346,0.0,0.0,-0.2039707683277885,-1.000776709655434,0.3810209321366824,1,-1.128260424454561,0.697,class_93,2.096456589810801
0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2218242027933286,1.3020312109394447,0.1460158249284952,-0.3870750827402415,0.6061893841779321,0.6438126678186727,-0.5064895378487516,-0.8381633064202078,0.3160305253497843,0.4268876379875077,0.5543621290711108,0.4211963920233387,-0.3063176392357594,0.3236847897954724,0.300750742634801,-0.1432906111625436,-0.0092894782952049,0.3493787993009012,1.562235756300636,0.0665120962330952,0.0,0.655,0.0,0.0,0.117,-0.8660254037844386,0.5000000000000001,1.4710949628123555,-0.1823665795337892,1.0,0.6419660201670065,0.0,0.0,0.426885765652776,2.196143143336042,0.3553671599191507,1,-0.0795233308628208,0.655,class_93,2.1412898657939534
0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.2218242027933286,-0.6395691710029536,0.1460158249284952,-0.2166407528391109,-0.3561133335683349,1.042672526153861,-0.4970316936570702,-0.3756359142252718,-0.1776824995116586,-1.0744387451185298,1.1635340645441423,-0.3736726250730883,-0.3060745296815447,0.3236847897954724,-1.2688529493228955,0.1249975461811307,-0.0093090422284002,-0.0549685481470356,-1.1097968911704768,1.384716626566304,0.0,0.71,1.0,0.00025,0.269,1.0,6.123233995736766e-17,1.3758483240913817,-0.5111262216123137,1.0,1.4450890800417384,0.0,0.0,-1.0744340326162212,0.5473753538685322,0.2225489609992306,1,-1.4567110526673586,0.71,class_93,2.2757896937434103
0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.2218242027933286,-0.6395691710029536,0.1460158249284952,-0.4296836652155242,-1.0591129237781824,0.2517131460654365,-0.1357420455348389,-0.7298994174799107,-1.5095505267355351,1.8601978348302264,-0.0641710710597089,-1.3046800960608702,-0.3063176392357594,0.3236847897954724,1.799245008772032,-0.2178302928891301,-0.0092985404746231,-1.2014374557364371,-1.4438009721043656,-1.5812435666834157,0.0,0.637,1.0,0.0,0.368,1.0,6.123233995736766e-17,1.6763891456396924,0.526240495460617,1.0,0.0685763478482909,0.0,0.0,1.8601896759783323,0.0006146392708392355,0.48378282974670905,1,-0.7709983376266056,0.637,class_93,2.1412898657939534
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,3.752625556436501,3.405088757559915,0.7905827193149408,0.4636695812525308,-0.3513808931051759,-0.6986231828971582,1.3535993041601595,0.5953102590976104,-0.20695529358151,1.466782355334697,-0.3060026869697024,-0.1244848266771666,0.476832886316771,0.5626181032073995,-0.009394363493636,1.333943406467856,1.562235756300636,0.7256143613996996,0.0,0.797,1.0,0.000745,0.0546,0.0,1.0,1.2455225339827305,-0.96096739905521,1.0,0.3595073664808806,0.0,0.0,0.5953076480590723,-0.32022686985417254,0.09449805611786499,1,-0.6442279197199118,0.797,class_93,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2218242027933286,1.5834225706412417,0.049839565421615,-0.5149008301660896,-0.3503510418453033,0.6378476649522441,-0.4837907117887161,-0.938848723134684,0.123173875013283,-0.4068193474362973,0.1098824494597917,-0.1723157669083623,-0.3063176392357594,-1.3586545095554166,-0.5708715621866426,0.6668004508631687,-0.009396571407788,0.3459808491194595,0.2262194325650796,0.0665120962330952,0.0,0.817,0.0,0.0,0.0486,-0.5000000000000004,0.8660254037844384,1.4992732828858049,-0.0851044131610744,1.0,0.631991891017659,0.0,0.0,-0.406817563121349,0.20740593102836694,0.2797814510205724,1,0.9634514710058872,0.817,class_93,2.320622969726563
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.1049255875695396,0.1460158249284952,3.405088757559915,1.1881808482041172,0.9108459628057904,-0.3655676593926981,-0.8850776582943366,0.3738875204507342,-0.2694193125080913,0.8513536090320895,0.7631386543433291,-0.3063176392357594,0.3236847897954724,-0.4272228496047385,0.2971711444945589,-0.0093384370292705,0.6637587888165687,1.2282316753667468,0.0665120962330952,0.0,0.742,0.0,0.0,0.0754,0.4999999999999999,-0.8660254037844387,1.3229284854980707,-0.6937878612084104,1.0,1.1445016890725392,0.0,0.0,-0.2694181308314829,-0.005055381988148035,0.8250744432735588,1,-0.0103758301864429,0.742,class_93,-1.3557056608919262
0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,0.2218242027933286,1.5834225706412417,-0.5272179916196658,-0.5149008301660896,0.9288777206676978,0.7625162248606006,1.71515806277722,-0.2342913925532172,0.3121733923430543,-1.505652693046891,0.4614556626825003,0.5746668989180894,-0.3063176392357594,1.192041422978484,-1.7196776416138095,0.4914969759831533,-0.0093715513199766,0.6511320699272407,-0.1077846483688094,1.384716626566304,0.0,0.783,0.0,0.0,0.434,-0.5000000000000004,0.8660254037844384,1.3583277490039949,-0.5716014055357416,1.0,0.8508191135158865,0.0,0.0,-1.505646089234599,0.5286910181910526,0.9591080033684172,1,-1.076399798947277,0.783,class_93,2.365456245709715
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,0.3798794018148462,0.1970666718426925,0.6963046930432439,-0.3523266775243441,-0.9209851814595352,-0.8796807067365225,1.5283562355425853,0.2196592475375713,-0.718355432159057,-0.2986498103529525,0.3236847897954724,1.452311919972619,0.7047540026269301,-0.0093974387993105,-0.1932361646835671,0.8942275944328577,-1.5812435666834157,0.0,0.824,1.0,0.173,0.155,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7318080371901184,0.0,0.0,1.5283495321522609,-0.5737332735127494,0.8280012175873726,1,-0.6730393783350694,0.824,class_93,-1.3108723849087738
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,2.297265613202565,0.1970666718426925,0.6963046930432439,-0.3523266775243441,-0.9209851814595352,-0.8796807067365225,1.5283562355425853,0.2196592475375713,-0.718355432159057,-0.2986498103529525,0.3236847897954724,1.452311919972619,0.7047540026269301,-0.0093974387993105,-0.1932361646835671,0.8942275944328577,-1.5812435666834157,0.0,0.824,1.0,0.173,0.155,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7318080371901184,0.0,0.0,1.5283495321522609,1.6797392420196178,0.387853770338385,1,-0.805572087964795,0.824,class_93,-1.3108723849087738
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,0.5929223141912595,0.1970666718426925,0.6963046930432439,-0.3523266775243441,-0.9209851814595352,-0.8796807067365225,1.5283562355425853,0.2196592475375713,-0.718355432159057,-0.2986498103529525,0.3236847897954724,1.452311919972619,0.7047540026269301,-0.0093974387993105,-0.1932361646835671,0.8942275944328577,-1.5812435666834157,0.0,0.824,1.0,0.173,0.155,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7318080371901184,0.0,0.0,1.5283495321522609,0.6898638990654852,0.8005919643433379,1,-0.1140970812010101,0.824,class_93,-1.4005389368750785
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.511882386078524,0.1460158249284952,2.765960020430675,0.3353616731954495,0.4833540907117449,-0.5272967950704508,-0.4989364544072768,-0.9452519678509328,-0.9390068097437988,0.5614324199818842,-0.7421825257873824,-0.3063049038777857,0.3236847897954724,-1.127261841509705,-0.5308939174256808,-0.0092116072535755,-0.7057006595708012,-1.1097968911704768,-1.5812435666834157,0.0,0.562,0.0,1.67e-05,0.109,0.0,1.0,1.6226962969922936,0.3409106828757648,1.0,0.3886253375427758,0.0,0.0,-0.9390026912477198,-1.8071048681554531,0.510300446325065,1,-1.831260014664409,0.562,class_93,-1.4005389368750785
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,1.9990055358755872,0.1970666718426925,0.6963046930432439,-0.3523266775243441,-0.9209851814595352,-0.8796807067365225,1.5283562355425853,0.2196592475375713,-0.718355432159057,-0.2986498103529525,0.3236847897954724,1.452311919972619,0.7047540026269301,-0.0093974387993105,-0.1932361646835671,0.8942275944328577,-1.5812435666834157,0.0,0.824,1.0,0.173,0.155,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7318080371901184,0.0,0.0,1.5283495321522609,0.28791084990476473,0.318318969390887,1,0.0702962539359986,0.824,class_93,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,1.0487789872078277,0.1460158249284952,2.765960020430675,-0.1429085398161678,0.4579034118149831,-0.3078748098234413,-0.9407433411911394,0.0576026138988726,0.0922106410380807,-0.0138502942968851,-0.1268822789095939,-0.3063167920475849,0.3236847897954724,-0.049146692017843,0.2460295691395466,-0.0093561577224284,0.1818895622473075,-0.7757928102365876,0.3960632288163974,0.0,0.732,1.0,7.92e-05,0.496,-1.0,-1.8369701987210294e-16,1.3679733856353549,-0.53830788369467,1.0,0.3510518604141694,0.0,0.0,0.09221023660101,0.8054593210347696,0.63628190824447,1,0.3872222987027334,0.732,class_93,-1.4005389368750785
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,1.3020312109394447,0.1460158249284952,2.126831283301435,1.1478448061428963,0.7937330731949099,0.532927538817039,-0.7954592168937573,0.8521720132852569,0.0868400642904621,0.5447854555802313,1.2223540256545868,-0.3063176392357594,0.3236847897954724,-0.0547615118104351,0.4546829423868385,-0.00936524934603,1.0320991660731151,-0.7757928102365876,0.0665120962330952,0.0,0.775,0.0,0.0,0.128,-0.8660254037844386,0.5000000000000001,1.482914288890366,-0.1415702064208309,1.0,0.909329480075401,0.0,0.0,0.0868396834088108,-1.319782493420778,0.20486690571526533,1,0.3699354235336388,0.775,class_93,-1.3108723849087738
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,0.2046049081024369,3.752625556436501,0.4650965667654115,0.3987468821487965,0.2389878066170556,-0.3163868695959545,-0.7010290470958316,0.7248866240631665,-0.9060161240084272,-0.3516007333114006,0.6604262666224966,-0.3063176392357594,-0.1244848266771666,-1.0927708056409262,0.1157902393881605,-0.009352356944882,0.6779773808779582,-1.1097968911704768,0.0665120962330952,1.0,0.708,1.0,0.0,0.117,1.2246467991473532e-16,-1.0,1.6604256601470195,0.4711398656917139,1.0,0.0522922861206329,0.0,0.0,-0.9060121502099252,1.1014516195207789,0.7428932716668485,1,0.5428041752245851,0.708,class_93,-1.4453722128582307
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0896691513416523,0.4859962678042338,3.752625556436501,2.297265613202565,-1.7563502222649985,0.5197406081969591,-0.3012543188892642,0.397247959598516,-0.42068187893565,2.846415856838581,0.2716311383116759,-0.9818918695444924,-0.3063176392357594,-0.1244848266771666,2.8303142458402504,-0.0354314182198125,-0.0093142119283139,-0.5456040209744,1.8962398372345248,1.714267759149606,0.0,0.677,1.0,0.0,0.205,-0.4999999999999997,-0.8660254037844388,1.4552994547543736,-0.2368874072010351,1.0,0.4435090653340084,0.0,0.0,2.8464033724216167,0.6302643900424821,0.8853028934499094,1,0.6465254262391529,0.677,class_93,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,-0.3581778113011568,3.752625556436501,2.5529171080542614,0.254689589073008,0.3010238364279125,-0.5036521845912472,-0.8910923187910197,-0.8951092387634426,0.0598871076937173,0.1162545186357177,-0.7182746794587703,-0.3063176392357594,-0.1244848266771666,-0.082940234744686,-0.3303994942573081,-0.0092719111457275,-0.5974362950066117,-0.7757928102365876,-1.5812435666834157,0.0,0.61,1.0,0.0,0.125,0.8660254037844387,-0.4999999999999998,1.4952085549770149,-0.0991344987408419,1.0,0.1328557808412167,0.0,0.0,0.0598868450280842,-1.3086305675813388,0.25632331050920487,1,0.1394437546123771,0.61,class_93,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,4.342477572016134,0.1970666718426925,0.6963046930432439,-0.3523266775243441,-0.9209851814595352,-0.8796807067365225,1.5283562355425853,0.2196592475375713,-0.718355432159057,-0.2986498103529525,0.3236847897954724,1.452311919972619,0.7047540026269301,-0.0093974387993105,-0.1932361646835671,0.8942275944328577,-1.5812435666834157,0.0,0.824,1.0,0.173,0.155,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7318080371901184,0.0,0.0,1.5283495321522609,-0.1727718785742131,0.7664779469990842,1,-0.2235806239386094,0.824,class_93,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.6395691710029536,0.1460158249284952,4.342477572016134,-0.3849247921834926,1.042672526153861,-0.4800075741120436,-0.3756359142252718,-0.2123966965722288,-1.0747389636944835,1.1635340645441423,-0.4071849956920422,-0.3060745296815447,0.3236847897954724,-1.2691668212367673,0.1249975461811307,-0.0093090422284002,-0.0832618583135282,-1.1097968911704768,1.384716626566304,0.0,0.71,1.0,0.00025,0.269,1.0,6.123233995736766e-17,1.3758483240913817,-0.5111262216123137,1.0,1.4450890800417384,0.0,0.0,-1.0747342498754124,-1.1426595997869897,0.4221444368110673,1,1.2458037654344327,0.71,class_93,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,0.76335664409239,0.1970666718426925,0.6963046930432439,-0.3523266775243441,-0.9209851814595352,-0.8796807067365225,1.5283562355425853,0.2196592475375713,-0.718355432159057,-0.2986498103529525,0.3236847897954724,1.452311919972619,0.7047540026269301,-0.0093974387993105,-0.1932361646835671,0.8942275944328577,-1.5812435666834157,0.0,0.824,1.0,0.173,0.155,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7318080371901184,0.0,0.0,1.5283495321522609,0.8367926820662395,0.48668586942098047,1,0.5428041752245851,0.824,class_93,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.1460158249284952,2.126831283301435,0.1970666718426925,0.6963046930432439,-0.3523266775243441,-0.9209851814595352,-0.8796807067365225,1.5283562355425853,0.2196592475375713,-0.718355432159057,-0.2986498103529525,0.3236847897954724,1.452311919972619,0.7047540026269301,-0.0093974387993105,-0.1932361646835671,0.8942275944328577,-1.5812435666834157,0.0,0.824,1.0,0.173,0.155,0.0,1.0,1.4156346928965589,-0.3737969410871221,1.0,0.7318080371901184,0.0,0.0,1.5283495321522609,-1.0177419621494572,0.7473235958601079,1,0.4506075076560804,0.824,class_93,-1.2660391089256215
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,-0.4069976672360655,1.6581368760733255,0.4160337573178911,0.4569092446705783,-0.4979774780762383,-0.8318479128986905,0.1270310080200131,-0.623677232133619,-0.2466297805787953,0.1705652455524607,-0.3058393429397495,0.8778112016321024,-0.7975917079732312,0.609004089410267,-0.0093990054007112,0.4729268162246012,0.2262194325650796,0.0665120962330952,0.0,0.805,0.0,0.00244,0.312,0.8660254037844387,-0.4999999999999998,1.7431526215884543,0.756685755803435,1.0,0.3495973616294214,0.0,0.0,-0.6236744966771683,-0.9344868445060348,0.8974489853496991,1,1.6145904357084508,0.805,class_93,-1.3557056608919262
